Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,06/06/2015,9:15 AM,10:30 AM,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U11 B2>Londonderry Boys U11 Huskies,,,,,5200991,,
,06/06/2015,9:30 AM,10:45 AM,>Boys U11 C>Rattlers U11 White,East Road Fields,Game,>Boys U11 C>Exeter - Grey,,,,,5200932,,
,06/06/2015,10:00 AM,11:15 AM,>Boys U13 B1>Amherst U13B - Black,Souhegan HS,Game,>Boys U13 B1>Cocheco,,,,,5200205,,
,06/06/2015,10:00 AM,11:15 AM,>Boys U13 B1>Nashua - Purple,Pennichuck MS,Game,>Boys U13 B1>Hopkinton U13 Boys,,,,,5200208,,
,06/06/2015,10:00 AM,11:15 AM,>Boys U13 B1>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U13 B1>Keene Crush Orange,,,,,5200204,,
,06/06/2015,10:00 AM,10:55 AM,>Boys U9 B>Hudson Hawks White,Presentation of Mary,Game,>Boys U9 B>MPAL U9 White,,,,,5208229,,
,06/06/2015,10:15 AM,11:30 AM,>Boys U11 C>Black Bear,Coe-Brown Lower,Game,>Boys U11 C>Concord Crush White,,,,,5200928,,
,06/06/2015,10:15 AM,11:30 AM,>Boys U13 B1>Seacoast,Greenland Field,Game,>Boys U13 B1>Exeter,,,,,5200207,,
,06/06/2015,10:15 AM,11:30 AM,>Boys U11 A>Hampstead,Depot Road Field,Game,>Boys U11 A>Cocheco,,,,,5182648,,
,06/06/2015,10:30 AM,11:45 AM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 1,Reeds Ferry 3,Game,>Boys U9 B>Hudson Hawks Maroon,,,,,5208231,,
,06/06/2015,10:30 AM,11:45 AM,>Boys U13 B2>Abenaki-Wolfeboro,The Nick,Game,>Boys U13 B2>Windham U13B ,,,,,5194162,,
,06/06/2015,10:30 AM,11:45 AM,>Boys U13 C>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U13 C>Goffstown,,,,,5211088,,
,06/06/2015,10:30 AM,11:45 AM,>Boys U9 B>Nashua - White,Fairgrounds JrH,Game,>Boys U9 B>Hooksett,,,,,5208235,,
,06/06/2015,10:45 AM,12:00 PM,>Boys U13 C>Salem,Salem HS,Game,>Boys U13 C>Cocheco,,,,,5211089,,
,06/06/2015,11:00 AM,12:15 PM,>Boys U11 B2>Rattlers U11 Maroon,East Road Fields,Game,>Boys U11 B2>Hampstead,,,,,5200994,,
,06/06/2015,11:00 AM,12:15 PM,>Boys U13 B1>Londonderry Boys U13 Hawks,West Road Field #1,Game,>Boys U13 B1>JSG U13B,,,,,5200206,,
,06/06/2015,11:00 AM,12:15 PM,>Boys U11 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U11 C>Hudson Hawks Maroon,,,,,5200927,,
,06/06/2015,11:15 AM,12:30 PM,>Boys U11 B2>Amherst U11B - Black,Souhegan HS,Game,>Boys U11 B2>Concord Crush Black,,,,,5200990,,
,06/06/2015,11:15 AM,12:30 PM,>Boys U15 C>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U15 C>Peterborough,,,,,5200354,,
,06/06/2015,11:30 AM,12:45 PM,>Boys U13 C>Nashua - Black,Pennichuck MS,Game,>Boys U13 C>Exeter,,,,,5211090,,
,06/06/2015,11:30 AM,12:45 PM,>Boys U11 B2>Seacoast,Greenland Field,Game,>Boys U11 B2>Goffstown Hansen,,,,,5200992,,
,06/06/2015,11:45 AM,1:00 PM,>Boys U9 B>MYL Boys U9B Junior Tomahawks 2,Reeds Ferry 3,Game,>Boys U9 B>Hopkinton U9 boys,,,,,5208233,,
,06/06/2015,11:45 AM,1:00 PM,>Girls U15 A>ORYA Red,little river park,Game,>Girls U15 A>Hampton Lacrosse - Red,,,,,5182963,,
,06/06/2015,12:00 PM,1:15 PM,>Boys U15 C>Abenaki-Wolfeboro,The Nick,Game,>Boys U15 C>Cocheco,,,,,5200353,,
,06/06/2015,12:00 PM,1:15 PM,>Boys U11 B2>Peterborough,Dublin School Boys Field,Game,>Boys U11 B2>Laconia Sachems,,,,,5200993,,
,06/06/2015,12:00 PM,1:15 PM,>Boys U13 B1>Salem Snipers,Salem HS,Game,>Boys U13 B1>Hampstead,,,,,5200209,,
,06/06/2015,12:15 PM,1:30 PM,>Boys U15 C>Londonderry Boys U15 Wolves,West Road Field #1,Game,>Boys U15 C>Litchfield U15,,,,,5200357,,
,06/06/2015,12:30 PM,1:45 PM,>Boys U9 A>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U9 A>MPAL U9 Blue,Moved from May 3rd,,,,5187852,,
,06/06/2015,12:30 PM,1:45 PM,>Boys U9 B>Rattlers U9 White,East Road Fields,Game,>Boys U9 B>Derry U9B - Red,,,,,5208228,,
,06/06/2015,1:00 PM,2:15 PM,>Boys U13 C>Hampton Lacrosse - Warriors,North Hampton School,Game,>Boys U13 C>Hudson Hawks,,,,,5211086,,
,06/06/2015,1:00 PM,2:15 PM,>Boys U9 B>Antrim U9 Boys,Shea Field,Game,>Boys U9 B>Hampstead Red,,,,,5208143,,
,06/06/2015,1:00 PM,2:15 PM,>Girls U13 B>Black Bear,Coe-Brown Lower,Game,>Girls U13 B>Windham U13 Virginia,,,,,5182994,,
,06/06/2015,1:30 PM,2:45 PM,>Boys U9 B>Londonderry Boys U9 Jaguars,West Road Field #1,Game,>Boys U9 B>Nashua - Purple,,,,,5208238,,
,06/06/2015,2:00 PM,3:15 PM,>Boys U15 A>Derry U15A,Pinkerton Academy,Game,>Boys U15 A>Hampstead,,,,,5182161,,
,06/06/2015,2:00 PM,3:15 PM,>Boys U9 B>Rattlers U9 Maroon,East Road Fields,Game,>Boys U9 B>Derry U9B - White,,,,,5208230,,
,06/06/2015,2:45 PM,4:00 PM,>Boys U9 B>Londonderry Boys U9 Cougars,West Road Field #1,Game,>Boys U9 B>Litchfield U9,,,,,5208236,,
,06/06/2015,3:00 PM,4:15 PM,>Boys U9 B>Peterborough,Shea Field,Game,>Boys U9 B>Hampstead Red,,,,,5208232,,
,06/06/2015,3:00 PM,4:15 PM,>Girls U11 A>Londonderry U11 Girls,West Road Field #2,Game,>Girls U11 A>Amherst U11A - Gold,,,,,5183194,,
,06/06/2015,3:30 PM,4:45 PM,>Boys U13 C>Rattlers U13C,East Road Fields,Game,>Boys U13 C>Concord Crush White,,,,,5211091,,
,06/06/2015,4:15 PM,5:30 PM,>Girls U9 B>Londonderry Girls U9 Vipers,West Road Field #2,Game,>Girls U9 B>MYL Girls U9B Junior Tomahawks,,,,,5187772,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U13 A>Amherst U13A - Gold,Lower Bean,Game,>Girls U13 A>Hopkinton U13 Girls,,,,,5183107,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U9 A>Amherst U9A - Black,Middle Bean,Game,>Boys U9 A>Windham U9 Cornell,,,,,5187877,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U15 C>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U15 C>Bedford,,,,,5200366,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U13 B>Merrimack Valley Blue Storm,Penacook Elem,Game,>Girls U13 B>Derry,,,,,5183068,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U15 C>Litchfield U15,LLA - Sawmill Brook,Game,>Boys U15 C>Lakes Region Lacrosse Club,,,,,5200365,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U15 B>Laconia Sachems,Laconia HS,Game,>Boys U15 B>Hanover,,,,,5200320,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U9 B>Londonderry Boys U9 Cougars,L'Derry Middle School,Game,>Boys U9 B>Laconia Sachems,,,,,5208260,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U11 C>Windham U11C Princeton,Griffin Park,Game,>Boys U11 C>Cocheco,,,,,5200940,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U13 B1>Goffstown,Laurier St Field,Game,>Boys U13 B1>Exeter,,,,,5200223,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U15 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U15 B>Plymouth Youth Lacrosse,,,,,5182925,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U15 B>Londonderry Boys U15 Warriors,West Road Field #1,Game,>Boys U15 B>Hampton Lacrosse - Hounds ,,,,,5200311,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U9 B>Windham U9 Harvard,Searles School,Game,>Girls U9 B>Amherst U9B - Gold,,,,,5187825,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U13 B2>MYL Boys U13B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U13 B2>Concord Crush Black,,,,,5194161,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U15 B>Nashua,Stellos Stadium,Game,>Boys U15 B>Goffstown,,,,,5200312,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U15 A>Windham U15 Cornell,Nashua Road,Game,>Girls U15 A>Bedford,,,,,5182970,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U13 B>Windham U13 Duke,Nashua Road,Game,>Girls U13 B>CONVAL LYNX,,,,,5183062,,
,06/07/2015,8:00 AM,9:15 AM,>Boys U13 C>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U13 C>Derry U13C,,,,,5211102,,
,06/07/2015,8:00 AM,9:15 AM,>Girls U15 B>Londonderry Girls U15,West Road Field #2,Game,>Girls U15 B>Hollis Brookline,,,,,5182930,,
,06/07/2015,9:00 AM,9:55 AM,>Boys U11 C>Hudson Hawks White,Presentation of Mary,Game,>Boys U11 C>Goffstown Maroon,,,,,5200941,,
,06/07/2015,9:00 AM,10:15 AM,>Girls U9 B>MPAL U9 White,Phanzone,Game,>Girls U9 B>Hampstead,,,,,5187830,,
,06/07/2015,9:00 AM,10:15 AM,>Boys U13 A>Pelham Outlaws,Muldoon Park,Game,>Boys U13 A>Concord Crush Orange,,,,,5187286,,
,06/07/2015,9:00 AM,10:15 AM,>Boys U9 B>Salem Snipers,Walmart Field,Game,>Boys U9 B>Black Bear,,,,,5208261,,
,06/07/2015,9:00 AM,10:15 AM,>Boys U13 B1>Keene Crush Orange,Keene HS,Game,>Boys U13 B1>JSG U13B,,,,,5200218,,
,06/07/2015,9:00 AM,10:15 AM,>Boys U11 A>Hampstead,Depot Road Field,Game,>Boys U11 A>Exeter - Blue,,,,,5182684,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U13 B2>Bow,,,,,5194157,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U11 B>Merrimack Valley Blue Storm,Penacook Elem,Game,>Girls U11 B>Derry,,,,,5183183,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U9 B>Amherst U9B - Black,Middle Bean,Game,>Girls U9 B>Windham U9 Yale,,,,,5187823,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 C>Rattlers U13C,East Road Fields,Game,>Boys U13 C>Black Bear,,,,,5211101,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U11 B>Amherst U11B - Black,Lower Bean,Game,>Girls U11 B>Windham U11 Syracuse,,,,,5183175,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U13 B>MYL Girls U13B Junior Tomahawks,Bishop,Game,>Girls U13 B>Concord Crush Orange,,,,,5183060,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U9 B>Londonderry Boys U9 Jaguars,L'Derry Middle School,Game,>Boys U9 B>Keene Crush,,,,,5208262,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 B2>Litchfield U13,LLA - Sawmill Brook,Game,>Boys U13 B2>Laconia Sachems,,,,,5194163,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 B2>MPAL U13 Blue,Memorial HS,Game,>Boys U13 B2>Exeter,,,,,5194160,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 A>Londonderry Boys U13 Falcons,West Road Field #1,Game,>Boys U13 A>Hooksett,,,,,5187289,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U13 A>Londonderry Girls U13,West Road Field #2,Game,>Girls U13 A>Hampstead,,,,,5183110,,
,06/07/2015,9:15 AM,10:30 AM,>Girls U13 B>Abenaki-Wolfeboro,The Nick,Game,>Girls U13 B>Windham U13 Virginia,,,,,5183061,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 A>ORYA Red,little river park,Game,>Boys U13 A>Derry U13A,,,,,5187287,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 A>Nashua - White,Stellos Stadium,Game,>Boys U13 A>Rattlers U13A,,,,,5187285,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U11 B2>MYL Boys U11B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U11 B2>Hooksett,,,,,5201005,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U9 B>Windham U9 Navy,Searles School,Game,>Boys U9 B>Antrim U9 Boys,,,,,5208259,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U13 A>Amherst U13A - Gold,Souhegan HS,Game,>Boys U13 A>Windham U13A,,,,,5187288,,
,06/07/2015,9:15 AM,10:30 AM,>Boys U11 B2>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U11 B2>Londonderry Boys U11 Huskies,,,,,5201008,,
,06/07/2015,10:00 AM,11:15 AM,>Girls U11 A>Seacoast - Roelofs,Portsmouth High,Game,>Girls U11 A>Exeter,,,,,5183220,,
,06/07/2015,10:00 AM,11:15 AM,>Boys U15 B>Black Bear,Portsmouth High,Game,>Boys U15 B>Seacoast,,,,,5200313,,
,06/07/2015,10:00 AM,11:15 AM,>Boys U11 B1>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U11 B1>Hopkinton U11 Boys,,,,,5187443,,
,06/07/2015,10:00 AM,11:30 AM,>Boys U15 B>JSG U15B,Bolton Field,Game,>Boys U15 B>Hooksett,,,,,5200316,,
,06/07/2015,10:00 AM,10:55 AM,>Boys U13 C>Hudson Hawks,Presentation of Mary,Game,>Boys U13 C>Exeter,,,,,5211100,,
,06/07/2015,10:15 AM,11:30 AM,>Boys U9 A>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 A>Bedford,U9 Field is next to the playground in the back of the park,,,,5187875,,
,06/07/2015,10:15 AM,11:30 AM,>Girls U13 B>Keene Crush,Keene HS girls field,Game,>Girls U13 B>Exeter,,,,,5183066,,
,06/07/2015,10:15 AM,11:30 AM,>Girls U11 B>Hampstead,Depot Road Field,Game,>Girls U11 B>Hampton Lacrosse - Green,,,,,5183180,,
,06/07/2015,10:15 AM,11:30 AM,>Boys U11 B1>Pelham Outlaws,Muldoon Park,Game,>Boys U11 B1>Concord Crush Orange,,,,,5187448,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 A>Amherst U11A - Gold,Souhegan HS,Game,>Boys U11 A>Windham U11A North Carolina,,,,,5182683,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 C>MPAL U11 Blue,Memorial HS,Game,>Boys U11 C>Exeter - Grey,,,,,5200945,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U9 B>Merrimack Valley Blue Storm,Boscawen Elementary ,Game,>Boys U9 B>Hudson Hawks White,,,,,5208264,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 C>Nashua - White,Pennichuck MS,Game,>Boys U11 C>Derry U11C,,,,,5200944,,
,06/07/2015,10:30 AM,11:45 AM,>Girls U11 A>Londonderry U11 Girls,West Road Field #2,Game,>Girls U11 A>Hollis Brookline,,,,,5183222,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U13 B1>Nashua - Purple,Stellos Stadium,Game,>Boys U13 B1>Hampton Lacrosse - Rip Tide,,,,,5200224,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 B1>ORYA White,little river park,Game,>Boys U11 B1>Hampton Lacrosse - Hounds,,,,,5187444,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 A>Londonderry Boys U11 Razors,West Road Field #1,Game,>Boys U11 A>Derry U11A,,,,,5182686,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 B2>Plymouth Youth Lacrosse,Bridge Road,Game,>Boys U11 B2>Goffstown Hansen,,,,,5201006,,
,06/07/2015,10:30 AM,11:45 AM,>Girls U11 B>MYL Girls U11B Junior Tomahawks,Bishop,Game,>Girls U11 B>Bow,,,,,5183179,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U15 B>Rattlers U15B,East Road Fields,Game,>Boys U15 B>Bow,,,,,5200315,,
,06/07/2015,10:30 AM,11:45 AM,>Girls U11 A>Amherst U11A - Gold,Lower Bean,Game,>Girls U11 A>Windham U11 Hopkins,,,,,5183221,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U11 C>Litchfield U11,LLA - Sawmill Brook,Game,>Boys U11 C>Exeter - White,,,,,5200943,,
,06/07/2015,10:30 AM,11:45 AM,>Boys U15 B>Keene Crush,Keene HS,Game,>Boys U15 B>Hollis Brookline,,,,,5200318,,
,06/07/2015,10:45 AM,12:00 PM,>Boys U13 C>Salem,Salem HS,Game,>Boys U13 C>Bedford,,,,,5211099,,
,06/07/2015,10:45 AM,12:00 PM,>Boys U9 B>Peterborough,Dublin School Boys Field,Game,>Boys U9 B>Hudson Hawks Maroon,,,,,5208179,,
,06/07/2015,11:00 AM,11:55 AM,>Boys U15 B>Hudson Hawks Maroon,Presentation of Mary,Game,>Boys U15 B>Hopkinton U15 Boys,,,,,5200314,,
,06/07/2015,11:00 AM,12:15 PM,>Boys U9 A>Milford U9A - Blue,Middle Bean,Game,>Boys U9 A>JSG U9 Boys,,,,,5187878,,
,06/07/2015,11:15 AM,12:30 PM,>Boys U13 B1>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U13 B1>Hopkinton U13 Boys,,,,,5200220,,
,06/07/2015,11:15 AM,12:30 PM,>Girls U15 A>Seacoast,Portsmouth High,Game,>Girls U15 A>Concord Crush Orange,,,,,5182972,,
,06/07/2015,11:15 AM,12:30 PM,>Boys U11 A>Seacoast,Portsmouth High,Game,>Boys U11 A>Bedford,,,,,5182685,,
,06/07/2015,11:30 AM,12:45 PM,>Girls U13 B>JSG U13G,Bolton Field,Game,>Girls U13 B>Goffstown,,,,,5183064,,
,06/07/2015,11:30 AM,12:45 PM,>Boys U9 B>Pelham Outlaws,Muldoon Park U9 Field,Game,>Boys U9 B>Hampstead White,U9 Field is next to the playground in the back of the park,,,,5208234,,
,06/07/2015,11:45 AM,1:00 PM,>Girls U11 B>Keene Crush,Keene HS girls field,Game,>Girls U11 B>Hollis Brookline,,,,,5183178,,
,06/07/2015,11:45 AM,1:00 PM,>Girls U13 B>Plymouth Youth Lacrosse,Bridge Road,Game,>Girls U13 B>Bedford,,,,,5183065,,
,06/07/2015,11:45 AM,1:00 PM,>Girls U9 B>Nashua - Purple,Fairgrounds JrH,Game,>Girls U9 B>Concord Crush Orange,,,,,5187831,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U11 C>Rattlers U11 White,East Road Fields,Game,>Boys U11 C>Concord Crush White,,,,,5200942,,
,06/07/2015,11:45 AM,1:00 PM,>Girls U15 B>Laconia Sachems,Laconia HS,Game,>Girls U15 B>JSG U15G,,,,,5182926,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U11 B2>MPAL U11 White,Memorial HS,Game,>Boys U11 B2>Laconia Sachems,,,,,5201003,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U9 B>Litchfield U9,LLA - Sawmill Brook,Game,>Boys U9 B>Nashua - Purple,,,,,5208258,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U11 A>Nashua - Purple,Pennichuck MS,Game,>Boys U11 A>Cocheco,,,,,5182682,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U15 C>Londonderry Boys U15 Wolves,West Road Field #1,Game,>Boys U15 C>Hudson Hawks White,,,,,5200367,,
,06/07/2015,11:45 AM,1:00 PM,>Girls U15 B>ORYA White,little river park,Game,>Girls U15 B>Hampstead,,,,,5182931,,
,06/07/2015,11:45 AM,1:00 PM,>Boys U13 C>Nashua - Black,Stellos Stadium,Game,>Boys U13 C>Concord Crush White,,,,,5211104,,
,06/07/2015,12:00 PM,1:15 PM,>Boys U11 B2>Peterborough,Dublin School Boys Field,Game,>Boys U11 B2>Hampstead,,,,,5201007,,
,06/07/2015,12:00 PM,1:15 PM,>Girls U9 B>Londonderry Girls U9 Vipers,West Road Field #2,Game,>Girls U9 B>Lakes Region Lacrosse Club,,,,,5187824,,
,06/07/2015,12:00 PM,1:15 PM,>Girls U9 B>Londonderry U9 Cobras,West Road Field #2,Game,>Girls U9 B>JSG U9G,,,,,5187826,,
,06/07/2015,12:00 PM,1:15 PM,>Girls U15 B>Peterborough,Dublin School Girls Fld,Game,>Girls U15 B>Cocheco,,,,,5182927,,
,06/07/2015,12:00 PM,1:15 PM,>Boys U11 B1>Keene Crush Orange,Keene HS,Game,>Boys U11 B1>JSG U11B,,,,,5187447,,
,06/07/2015,12:00 PM,1:15 PM,>Boys U13 B1>Salem Snipers,Salem HS,Game,>Boys U13 B1>Cocheco,,,,,5200221,,
,06/07/2015,12:15 PM,1:30 PM,>Girls U9 B>MYL Girls U9B Junior Tomahawks,Reeds 4,Game,>Girls U9 B>Derry,,,,,5187822,,
,06/07/2015,12:30 PM,1:45 PM,>Boys U9 A>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Boys U9 A>Concord Crush Orange,Moved time after NHYLA adjusted schedule and had overlaps,,,,5187876,,
,06/07/2015,12:30 PM,1:45 PM,>Boys U13 A>Seacoast,Portsmouth High,Game,>Boys U13 A>Bedford,,,,,5187290,,
,06/07/2015,12:30 PM,1:45 PM,>Girls U11 A>Seacoast - Smith,Portsmouth High,Game,>Girls U11 A>Concord Crush Orange,,,,,5183223,,
,06/07/2015,12:45 PM,2:00 PM,>Boys U13 C>Pelham Outlaws,Muldoon Park,Game,>Boys U13 C>Cocheco,,,,,5211103,,
,06/07/2015,12:45 PM,2:00 PM,>Girls U11 B>JSG U11G,Bolton Field,Game,>Girls U11 B>Hopkinton U11 Girls,,,,,5183176,,
,06/07/2015,12:45 PM,2:00 PM,>Girls U9 B>Pelham Lady Outlaws,Muldoon Park U9 Field,Game,>Girls U9 B>Bow,U9 Field is next to playground in back of Park,,,,5187827,,
,06/07/2015,1:00 PM,2:15 PM,>Boys U9 B>Rattlers U9 White,East Road Fields,Game,>Boys U9 B>Bow,,,,,5208263,,
,06/07/2015,1:00 PM,2:15 PM,>Girls U9 B>Nashua - White,Fairgrounds JrH,Game,>Girls U9 B>Concord Crush Black,,,,,5187829,,
,06/07/2015,1:00 PM,2:15 PM,>Boys U15 C>MYL Boys U15B Junior Tomahawks,Reeds Ferry 3,Game,>Boys U15 C>Cocheco,,,,,5200363,,
,06/07/2015,1:00 PM,2:15 PM,>Girls U15 B>Nashua,Stellos Stadium,Game,>Girls U15 B>Hampton Lacrosse -White,,,,,5182933,,
,06/07/2015,1:00 PM,2:15 PM,>Boys U11 C>Hudson Hawks Maroon,North Hampton School,Game,>Boys U11 C>Hampton Lacrosse - White,,,,,5200946,,
,06/07/2015,1:00 PM,2:15 PM,>Boys U13 B1>Londonderry Boys U13 Hawks,West Road Field #1,Game,>Boys U13 B1>Hollis Brookline,,,,,5200222,,
,06/07/2015,1:00 PM,2:15 PM,>Girls U15 A>Hampton Lacrosse - Red,Winnacunnet High School ,Game,>Girls U15 A>Exeter,,,,,5182969,,
,06/07/2015,1:00 PM,2:15 PM,>Girls U15 A>ORYA Red,little river park,Game,>Girls U15 A>Derry,,,,,5182971,,
,06/07/2015,1:15 PM,2:30 PM,>Boys U13 B2>Peterborough,Dublin School Boys Field,Game,>Boys U13 B2>Cocheco,,,,,5194159,,
,06/07/2015,1:30 PM,2:45 PM,>Boys U11 B1>Bow,Gosling Field,Game,>Boys U11 B1>Salem Snipers,,,,,5187446,,
,06/07/2015,1:45 PM,3:00 PM,>Girls U13 A>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Girls U13 A>Hollis Brookline,,,,,5183108,,
,06/07/2015,1:45 PM,3:00 PM,>Girls U13 A>Seacoast,Portsmouth High,Game,>Girls U13 A>Bedford,,,,,5183109,,
,06/07/2015,1:45 PM,3:00 PM,>Boys U11 B2>Seacoast,Portsmouth High,Game,>Boys U11 B2>Bedford,,,,,5201002,,
,06/07/2015,2:00 PM,3:15 PM,>Girls U13 B>Pelham Lady Outlaws,Muldoon Park,Game,>Girls U13 B>Black Bear,,,,,5183067,,
,06/07/2015,2:00 PM,3:15 PM,>Girls U15 B>MYL Girls U15B Junior Tomahawks,Bishop,Game,>Girls U15 B>Hanover,,,,,5182932,,
,06/07/2015,2:15 PM,3:30 PM,>Boys U9 B>Rattlers U9 Maroon,East Road Fields,Game,>Boys U9 B>Concord Crush Black,,,,,5208265,,
,06/07/2015,2:15 PM,3:30 PM,>Girls U13 B>ORYA White,little river park,Game,>Girls U13 B>Bow,,,,,5183069,,
,06/07/2015,2:15 PM,3:30 PM,>Boys U13 C>Hampton Lacrosse - Warriors,North Hampton School,Game,>Boys U13 C>Goffstown,,,,,5211105,,
,06/07/2015,2:15 PM,3:30 PM,>Boys U13 B2>Londonderry Boys U13 Ravens,West Road Field #1,Game,>Boys U13 B2>Hooksett,,,,,5194158,,
,06/07/2015,2:15 PM,3:30 PM,>Girls U11 A>Nashua ,Stellos Stadium,Game,>Girls U11 A>Laconia Sachems,,,,,5183224,,
,06/07/2015,2:30 PM,3:45 PM,>Boys U15 B>MPAL U15 Blue,Memorial HS,Game,>Boys U15 B>Concord Crush Orange,,,,,5200317,,
,06/07/2015,2:30 PM,3:45 PM,>Boys U15 C>Peterborough,Dublin School Boys Field,Game,>Boys U15 C>Hanover,,,,,5200364,,
,06/07/2015,3:00 PM,4:15 PM,>Girls U13 B>Seacoast,Portsmouth High,Game,>Girls U13 B>Amherst U13B - Black,,,,,5183063,,
,06/07/2015,3:00 PM,4:15 PM,>Boys U13 B1>Seacoast,Portsmouth High,Game,>Boys U13 B1>Bedford,,,,,5200219,,
,06/07/2015,3:00 PM,4:15 PM,>Girls U15 B>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Girls U15 B>Hopkinton U15 Girls,,,,,5182928,,
,06/07/2015,3:15 PM,4:30 PM,>Girls U11 B>Pelham Lady Outlaws,Muldoon Park,Game,>Girls U11 B>Bedford,,,,,5183177,,
,06/07/2015,3:30 PM,4:45 PM,>Girls U13 B>Nashua - White,Stellos Stadium,Game,>Girls U13 B>Cocheco,,,,,5183059,,
,06/07/2015,3:30 PM,4:45 PM,>Boys U9 A>MPAL U9 Blue,Memorial HS,Game,>Boys U9 A>Derry U9A,,,,,5187874,,
,06/07/2015,3:30 PM,4:45 PM,>Boys U11 B1>Londonderry Boys U11 Lynx,West Road Field #1,Game,>Boys U11 B1>Hollis Brookline,,,,,5187445,,
,06/07/2015,3:30 PM,4:45 PM,>Boys U15 B>ORYA Red,little river park,Game,>Boys U15 B>Exeter,,,,,5200321,,
,06/07/2015,3:30 PM,4:45 PM,>Boys U9 A>Rattlers U9 Black,East Road Fields,Game,>Boys U9 A>Amherst U9A - Gold,,,,,5187879,,
,06/07/2015,3:30 PM,4:45 PM,>Girls U9 B>MPAL U9 Blue,Memorial HS,Game,>Girls U9 B>Hopkinton U9 Girls,,,,,5187828,,
,06/07/2015,4:15 PM,5:30 PM,>Girls U11 B>Lakes Region Lacrosse Club,LRLC The Meadows,Game,>Girls U11 B>Goffstown,Moved time to fit boys game in that was moved,,,,5183182,,
